"days.since.exposed","fever","meanIncubate","outcome","yymin","yymax"
8.1,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.518948178031122
8.1,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.518948178031122,0.543000769129566
8.1,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.543000769129566,0.543000769129566
8.1,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.543000769129566,0.543000769129566
8.1,"5% subclinical","Mean incubation 6.5d","missed: had both",0.543000769129566,0.576361723431566
8.1,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.576361723431566,0.754286813042237
8.1,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.754286813042237,0.793083632035568
8.1,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.793083632035568,1
8.2,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.526341354257057
8.2,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.526341354257057,0.550024286544204
8.2,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.550024286544204,0.550024286544204
8.2,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.550024286544204,0.550024286544204
8.2,"5% subclinical","Mean incubation 6.5d","missed: had both",0.550024286544204,0.58386051646073
8.2,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.58386051646073,0.764320409348864
8.2,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.764320409348864,0.80153297629378
8.2,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.80153297629378,1
8.3,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.533453113081261
8.3,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.533453113081261,0.556780457427198
8.3,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.556780457427198,0.556780457427198
8.3,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.556780457427198,0.556780457427198
8.3,"5% subclinical","Mean incubation 6.5d","missed: had both",0.556780457427198,0.591073871839565
8.3,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.591073871839565,0.773972082038854
8.3,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.773972082038854,0.809660700664298
8.3,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.809660700664298,1
8.4,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.540286786516828
8.4,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.540286786516828,0.563272447190987
8.4,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.563272447190987,0.563272447190987
8.4,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.563272447190987,0.563272447190987
8.4,"5% subclinical","Mean incubation 6.5d","missed: had both",0.563272447190987,0.598005169181354
8.4,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.598005169181354,0.783246353129981
8.4,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.783246353129981,0.81747061316209
8.4,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.81747061316209,1
8.5,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.546846333105011
8.5,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.546846333105011,0.56950401644976
8.5,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.56950401644976,0.56950401644976
8.5,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.56950401644976,0.56950401644976
8.5,"5% subclinical","Mean incubation 6.5d","missed: had both",0.56950401644976,0.60465842357794
8.5,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.60465842357794,0.792148594928229
8.5,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.792148594928229,0.824967237834298
8.5,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.824967237834298,1
8.6,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.553136274314319
8.6,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.553136274314319,0.575479460598603
8.6,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.575479460598603,0.575479460598603
8.6,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.575479460598603,0.575479460598603
8.6,"5% subclinical","Mean incubation 6.5d","missed: had both",0.575479460598603,0.611038221090238
8.6,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.611038221090238,0.800684943712291
8.6,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.800684943712291,0.832155742073508
8.6,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.832155742073508,1
8.7,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.559161633035606
8.7,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.559161633035606,0.581203551383826
8.7,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.581203551383826,0.581203551383826
8.7,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.581203551383826,0.581203551383826
8.7,"5% subclinical","Mean incubation 6.5d","missed: had both",0.581203551383826,0.617149656364686
8.7,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.617149656364686,0.808862216262608
8.7,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.808862216262608,0.839041866326407
8.7,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.839041866326407,1
8.8,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.564927874416764
8.8,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.564927874416764,0.586681480695926
8.8,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.586681480695926,0.586681480695926
8.8,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.586681480695926,0.586681480695926
8.8,"5% subclinical","Mean incubation 6.5d","missed: had both",0.586681480695926,0.622998272622718
8.8,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.622998272622718,0.816687829565608
8.8,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.816687829565608,0.845631856476302
8.8,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.845631856476302,1
8.9,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.57044084923474
8.9,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.57044084923474,0.591918806773003
8.9,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.591918806773003,0.591918806773003
8.9,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.591918806773003,0.591918806773003
8.9,"5% subclinical","Mean incubation 6.5d","missed: had both",0.591918806773003,0.628590004223808
8.9,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.628590004223808,0.824169723961433
8.9,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.824169723961433,0.851932399125417
8.9,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.851932399125417,1
9,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.575706739959997
9,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.575706739959997,0.596921402961997
9,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.596921402961997,0.596921402961997
9,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.596921402961997,0.596921402961997
9,"5% subclinical","Mean incubation 6.5d","missed: had both",0.596921402961997,0.633931121959426
9,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.633931121959426,0.831316289945711
9,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.831316289945711,0.857950559954283
9,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.857950559954283,1
9.1,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.580732009629502
9.1,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.580732009629502,0.601695409148027
9.1,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.601695409148027,0.601695409148027
9.1,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.601695409148027,0.601695409148027
9.1,"5% subclinical","Mean incubation 6.5d","missed: had both",0.601695409148027,0.639028181195638
9.1,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.639028181195638,0.838136298782896
9.1,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.838136298782896,0.86369372529086
9.1,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.86369372529086,1
9.2,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.585523353608663
9.2,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.585523353608663,0.60624718592823
9.2,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.60624718592823,0.60624718592823
9.2,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.60624718592823,0.60624718592823
9.2,"5% subclinical","Mean incubation 6.5d","missed: had both",0.60624718592823,0.643887972945929
9.2,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.643887972945929,0.844638837040328
9.2,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.844638837040328,0.869169546981329
9.2,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.869169546981329,1
9.3,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.590087654290426
9.3,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.590087654290426,0.610583271575905
9.3,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.610583271575905,0.610583271575905
9.3,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.610583271575905,0.610583271575905
9.3,"5% subclinical","Mean incubation 6.5d","missed: had both",0.610583271575905,0.648517477923147
9.3,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.648517477923147,0.850833245108436
9.3,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.850833245108436,0.87438589061763
9.3,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.87438589061763,1
9.4,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.59443193875082
9.4,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.59443193875082,0.614710341813279
9.4,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.614710341813279,0.614710341813279
9.4,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.614710341813279,0.614710341813279
9.4,"5% subclinical","Mean incubation 6.5d","missed: had both",0.614710341813279,0.652923823590117
9.4,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.652923823590117,0.856729059733256
9.4,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.856729059733256,0.879350787143794
9.4,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.879350787143794,1
9.5,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.598563339354517
9.5,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.598563339354517,0.618635172386791
9.5,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.618635172386791,0.618635172386791
9.5,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.618635172386791,0.618635172386791
9.5,"5% subclinical","Mean incubation 6.5d","missed: had both",0.618635172386791,0.657114244202439
9.5,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.657114244202439,0.862335960552559
9.5,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.862335960552559,0.884072387833734
9.5,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.884072387833734,1
9.6,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.602489057281362
9.6,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.602489057281362,0.622364604417294
9.6,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.622364604417294,0.622364604417294
9.6,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.622364604417294,0.622364604417294
9.6,"5% subclinical","Mean incubation 6.5d","missed: had both",0.622364604417294,0.661096043813953
9.6,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.661096043813953,0.867663720596135
9.6,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.867663720596135,0.888558922607271
9.6,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.888558922607271,1
9.7,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.606216328925072
9.7,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.606216328925072,0.625905512478819
9.7,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.625905512478819,0.625905512478819
9.7,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.625905512478819,0.625905512478819
9.7,"5% subclinical","Mean incubation 6.5d","missed: had both",0.625905512478819,0.66487656219543
9.7,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.66487656219543,0.872722160684027
9.7,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.872722160684027,0.892818661628654
9.7,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.892818661628654,1
9.8,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.609752395098359
9.8,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.609752395098359,0.629264775343441
9.8,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.629264775343441,0.629264775343441
9.8,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.629264775343441,0.629264775343441
9.8,"5% subclinical","Mean incubation 6.5d","missed: had both",0.629264775343441,0.668463143599764
9.8,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.668463143599764,0.877521107633487
9.8,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.877521107633487,0.89685988011241
9.8,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.89685988011241,1
9.9,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.613104472964316
9.9,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.613104472964316,0.6324492493161
9.9,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.6324492493161,0.6324492493161
9.9,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.6324492493161,0.6324492493161
9.9,"5% subclinical","Mean incubation 6.5d","missed: had both",0.6324492493161,0.671863108292377
9.9,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.671863108292377,0.882070356165857
9.9,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.882070356165857,0.900690826244932
9.9,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.900690826244932,1
10,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.61627973060192
10,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.61627973060192,0.635465744071824
10,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.635465744071824,0.635465744071824
10,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.635465744071824,0.635465744071824
10,"5% subclinical","Mean incubation 6.5d","missed: had both",0.635465744071824,0.675083726753376
10,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.675083726753376,0.88637963438832
10,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.88637963438832,0.90431969211648
10,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.90431969211648,1
10.1,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.619285264103715
10.1,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.619285264103715,0.638321000898529
10.1,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.638321000898529,0.638321000898529
10.1,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.638321000898529,0.638321000898529
10.1,"5% subclinical","Mean incubation 6.5d","missed: had both",0.638321000898529,0.678132196448054
10.1,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.678132196448054,0.890458572712184
10.1,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.890458572712184,0.907754587547103
10.1,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.907754587547103,1
10.2,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.622128077095978
10.2,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.622128077095978,0.641021673241179
10.2,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.641021673241179,0.641021673241179
10.2,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.641021673241179,0.641021673241179
10.2,"5% subclinical","Mean incubation 6.5d","missed: had both",0.641021673241179,0.681015621054492
10.2,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.681015621054492,0.894316676058828
10.2,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.894316676058828,0.911003516681118
10.2,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.911003516681118,1
10.3,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.624815062565783
10.3,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.624815062565783,0.643574309437494
10.3,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.643574309437494,0.643574309437494
10.3,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.643574309437494,0.643574309437494
10.3,"5% subclinical","Mean incubation 6.5d","missed: had both",0.643574309437494,0.683740992031008
10.3,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.683740992031008,0.89796329919642
10.3,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.89796329919642,0.914074357218038
10.3,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.914074357218038,1
10.4,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.627352986875114
10.4,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.627352986875114,0.645985337531358
10.4,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.645985337531358,0.645985337531358
10.4,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.645985337531358,0.645985337531358
10.4,"5% subclinical","Mean incubation 6.5d","missed: had both",0.645985337531358,0.686315172401901
10.4,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.686315172401901,0.901407625044797
10.4,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.901407625044797,0.916974842142987
10.4,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.916974842142987,1
10.5,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.6297484758395
10.5,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.6297484758395,0.648261052047525
10.5,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.648261052047525,0.648261052047525
10.5,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.648261052047525,0.648261052047525
10.5,"5% subclinical","Mean incubation 6.5d","missed: had both",0.648261052047525,0.688744882637207
10.5,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.688744882637207,0.904658645782178
10.5,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.904658645782178,0.919712543816571
10.5,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.919712543816571,1
10.6,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.632008002747205
10.6,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.632008002747205,0.650407602609845
10.6,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.650407602609845,0.650407602609845
10.6,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.650407602609845,0.650407602609845
10.6,"5% subclinical","Mean incubation 6.5d","missed: had both",0.650407602609845,0.691036688500737
10.6,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.691036688500737,0.907725146585493
10.6,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.907725146585493,0.92229486028252
10.6,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.92229486028252,1
10.7,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.634137878194837
10.7,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.634137878194837,0.652430984285095
10.7,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.652430984285095,0.652430984285095
10.7,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.652430984285095,0.652430984285095
10.7,"5% subclinical","Mean incubation 6.5d","missed: had both",0.652430984285095,0.693196990740478
10.7,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.693196990740478,0.910615691835851
10.7,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.910615691835851,0.924729003651243
10.7,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.924729003651243,1
10.8,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.636144241616056
10.8,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.636144241616056,0.654337029535253
10.8,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.654337029535253,0.654337029535253
10.8,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.654337029535253,0.654337029535253
10.8,"5% subclinical","Mean incubation 6.5d","missed: had both",0.654337029535253,0.695232016496285
10.8,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.695232016496285,0.91333861362179
10.8,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.91333861362179,0.927021990418349
10.8,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.927021990418349,1
10.9,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.638033054381799
10.9,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.638033054381799,0.656131401662709
10.9,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.656131401662709,0.656131401662709
10.9,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.656131401662709,0.656131401662709
10.9,"5% subclinical","Mean incubation 6.5d","missed: had both",0.656131401662709,0.697147812301539
10.9,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.697147812301539,0.915902002375299
10.9,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.915902002375299,0.929180633579199
10.9,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.929180633579199,1
11,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.639810094352944
11,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.639810094352944,0.657819589635297
11,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.657819589635297,0.657819589635297
11,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.657819589635297,0.657819589635297
11,"5% subclinical","Mean incubation 6.5d","missed: had both",0.657819589635297,0.698950238557986
11,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.698950238557986,0.918313699478996
11,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.918313699478996,0.931211536403365
11,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.931211536403365,1
11.1,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.641480951769463
11.1,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.641480951769463,0.65940690418099
11.1,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.65940690418099,0.65940690418099
11.1,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.65940690418099,0.65940690418099
11.1,"5% subclinical","Mean incubation 6.5d","missed: had both",0.65940690418099,0.70064496536617
11.1,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.70064496536617,0.920581291687129
11.1,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.920581291687129,0.933121087736529
11.1,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.933121087736529,1
11.2,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.643051026363839
11.2,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.643051026363839,0.660898475045647
11.2,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.660898475045647,0.660898475045647
11.2,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.660898475045647,0.660898475045647
11.2,"5% subclinical","Mean incubation 6.5d","missed: had both",0.660898475045647,0.702237469597608
11.2,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.702237469597608,0.922712107208067
11.2,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.922712107208067,0.93491545870153
11.2,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.93491545870153,1
11.3,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.644525525590617
11.3,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.644525525590617,0.662299249311087
11.3,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.662299249311087,0.662299249311087
11.3,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.662299249311087,0.662299249311087
11.3,"5% subclinical","Mean incubation 6.5d","missed: had both",0.662299249311087,0.703733033099055
11.3,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.703733033099055,0.924713213301552
11.3,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.924713213301552,0.936600600674991
11.3,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.936600600674991,1
11.4,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.645909463868468
11.4,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.645909463868468,0.663613990675045
11.4,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.663613990675045,0.663613990675045
11.4,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.663613990675045,0.663613990675045
11.4,"5% subclinical","Mean incubation 6.5d","missed: had both",0.663613990675045,0.705136741923732
11.4,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.705136741923732,0.926591415250064
11.4,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.926591415250064,0.938182244421106
11.4,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.938182244421106,1
11.5,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.64720766273585
11.5,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.64720766273585,0.664847279599057
11.5,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.664847279599057,0.664847279599057
11.5,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.664847279599057,0.664847279599057
11.5,"5% subclinical","Mean incubation 6.5d","missed: had both",0.664847279599057,0.706453486489219
11.5,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.706453486489219,0.928353256570082
11.5,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.928353256570082,0.939665900269543
11.5,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.939665900269543,1
11.6,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.648424751826323
11.6,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.648424751826323,0.666003514235006
11.6,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.666003514235006,0.666003514235006
11.6,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.666003514235006,0.666003514235006
11.6,"5% subclinical","Mean incubation 6.5d","missed: had both",0.666003514235006,0.707687962566699
11.6,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.707687962566699,0.930005020335724
11.6,"5% subclinical","Mean incubation 6.5d","missed: had risk awareness",0.930005020335724,0.941056859230083
11.6,"5% subclinical","Mean incubation 6.5d","missed: undetectable",0.941056859230083,1
11.7,"5% subclinical","Mean incubation 6.5d","detected: departure fever screen",0,0.6495651705746
11.7,"5% subclinical","Mean incubation 6.5d","detected: departure risk screen",0.6495651705746,0.66708691204587
11.7,"5% subclinical","Mean incubation 6.5d","detected: arrival fever screen",0.66708691204587,0.66708691204587
11.7,"5% subclinical","Mean incubation 6.5d","detected: arrival risk screen",0.66708691204587,0.66708691204587
11.7,"5% subclinical","Mean incubation 6.5d","missed: had both",0.66708691204587,0.70884467301138
11.7,"5% subclinical","Mean incubation 6.5d","missed: had fever",0.70884467301138,0.9315527314941
